Date,Open,High,Low,Close,Volume
2015-01-01 00:00:00+05:30,157.14041662835342,157.696141044573,156.45646062190693,156.94805908203125,2636761
2015-01-02 00:00:00+05:30,156.99080029679286,158.2304806717984,156.99080029679286,157.4396514892578,6853849
2015-01-05 00:00:00+05:30,157.61062760398184,158.93580236820986,157.119029202932,158.05947875976562,8556295
2015-01-06 00:00:00+05:30,157.5892581585381,157.90986759735813,153.46411318459835,153.9984588623047,13597291
2015-01-07 00:00:00+05:30,152.60917965366104,155.60151790425988,150.89926917875243,151.13438415527344,12421217
2015-01-08 00:00:00+05:30,151.94656718974383,155.32363017025153,151.94656718974383,154.9175262451172,8774566
2015-01-09 00:00:00+05:30,155.21672480703566,156.39228909202075,150.94196036851366,152.56637573242188,11224780
2015-01-12 00:00:00+05:30,152.80149944166618,154.46865197877347,152.22440661559375,152.9724884033203,10249032
2015-01-13 00:00:00+05:30,153.20763817822643,154.61830759394005,152.7374082656674,153.93434143066406,12071158
2015-01-14 00:00:00+05:30,153.76334982868286,153.76334982868286,147.94967310263036,148.67637634277344,16849719
2015-01-15 00:00:00+05:30,150.94197798396556,153.84882098647324,150.00153863939957,152.99386596679688,16665762
2015-01-16 00:00:00+05:30,153.22900672280724,154.72517063880764,151.47634914496476,153.93434143066406,11230052
2015-01-19 00:00:00+05:30,153.8916139180979,154.6396959720444,152.18171353207495,153.37864685058594,7117173
2015-01-20 00:00:00+05:30,153.50686086815875,158.95719086062863,153.07937822819142,158.63658142089844,12477394
2015-01-21 00:00:00+05:30,159.4273995629612,159.4273995629612,149.27483235977843,150.77099609375,33697892
2015-01-22 00:00:00+05:30,150.89924925057045,153.80609260963612,149.12522320970064,149.89468383789062,30768622
2015-01-23 00:00:00+05:30,151.09160876488437,152.1603000724429,149.10384659077857,149.38169860839844,17392494
2015-01-27 00:00:00+05:30,149.61681258360096,154.31906040335292,149.33895040677868,153.95570373535156,26228540
2015-01-28 00:00:00+05:30,153.89160465454503,155.36640012634075,152.8442918742599,154.8748016357422,12792194
2015-01-29 00:00:00+05:30,155.1740139762967,159.02130693801683,153.89158637605036,158.25184631347656,21906152
2015-01-30 00:00:00+05:30,158.1663642727981,159.02131946061533,155.45188841014127,157.54652404785156,14453148
2015-02-02 00:00:00+05:30,156.88392450643974,157.82437412461542,153.63510317136976,154.16944885253906,8820985
2015-02-03 00:00:00+05:30,154.5114200743084,156.88391763993513,154.5114200743084,156.47781372070312,6541497
2015-02-04 00:00:00+05:30,157.09766412797876,158.38009175819093,156.17859319453936,157.14041137695312,6030862
2015-02-05 00:00:00+05:30,156.41372397340504,159.0640739999926,155.47327423981454,157.69615173339844,9843219
2015-02-06 00:00:00+05:30,156.49917966099207,160.04723128778932,156.49917966099207,159.66250610351562,7606977
2015-02-09 00:00:00+05:30,158.6579777997319,159.8121638564691,156.75570969303283,157.2686767578125,7464839
2015-02-10 00:00:00+05:30,157.35416095315412,159.02131385772503,156.841183794145,158.1236114501953,8320305
2015-02-11 00:00:00+05:30,158.61521173404614,159.4060409456213,157.2472895625402,158.657958984375,4720532
2015-02-12 00:00:00+05:30,159.02132276404134,159.02132276404134,155.8793743226977,158.3373565673828,5498120
2015-02-13 00:00:00+05:30,158.67931701801479,162.12050578462345,158.18771862278496,161.60752868652344,9373648
2015-02-16 00:00:00+05:30,161.75714418769158,167.14334766799053,161.5861552138694,166.5448760986328,12053473
2015-02-18 00:00:00+05:30,164.57851034820214,171.84561408873452,164.57851034820214,168.10519409179688,14195768
2015-02-19 00:00:00+05:30,167.97696803171567,168.2975775221714,163.98006415738726,166.3953094482422,7249013
2015-02-20 00:00:00+05:30,165.6471538098182,170.09291739691037,164.3006107231824,169.3020782470703,9275383
2015-02-23 00:00:00+05:30,168.8532581187463,170.4776736957746,166.39526621191675,166.82273864746094,6077614
2015-02-24 00:00:00+05:30,167.5708430502653,170.1357084917796,166.13879495692493,169.1525115966797,8556081
2015-02-25 00:00:00+05:30,169.9647040861167,170.9906481375175,168.19066799814695,170.86239624023438,16358450
2015-02-26 00:00:00+05:30,170.09296239063158,171.58912628754484,167.54947563709376,169.13113403320312,12153247
2015-02-27 00:00:00+05:30,168.76778140242976,169.558620780544,164.17241639634693,168.2975616455078,35742645
2015-03-02 00:00:00+05:30,153.0366286126587,153.0366286126587,146.19700808880924,146.73135375976562,52676159
2015-03-03 00:00:00+05:30,146.83819971774503,147.69315472402656,144.91456365483637,146.00462341308594,46726874
2015-03-04 00:00:00+05:30,147.4794534676081,149.9588144285895,146.5817510062921,147.15884399414062,33411001
2015-03-05 00:00:00+05:30,148.33437282370969,149.2320750680486,146.06874867231994,148.01376342773438,21288890
2015-03-09 00:00:00+05:30,146.9237373864573,147.43670440893496,144.1665040772024,144.63673400878906,16929751
2015-03-10 00:00:00+05:30,145.34205391452042,146.49623975830445,143.24741846450846,144.7222137451172,13538973
2015-03-11 00:00:00+05:30,145.49169778810005,145.64130809798874,144.29476450407685,144.57261657714844,13191922
2015-03-12 00:00:00+05:30,144.9359623642117,148.86875011513712,144.82909931679512,148.18478393554688,28375424
2015-03-13 00:00:00+05:30,148.89010682304564,149.61682019602316,143.9313854384401,145.0855712890625,16254309
2015-03-16 00:00:00+05:30,145.76953775597028,146.02603142201875,143.20468238334104,143.37567138671875,8926276
2015-03-17 00:00:00+05:30,145.12835050608732,145.6199490441602,143.7390494062307,145.3420867919922,11361862
2015-03-18 00:00:00+05:30,145.8764128065488,145.8764128065488,143.63215670640827,143.91001892089844,9094350
2015-03-19 00:00:00+05:30,144.70082697892514,145.70540248094096,141.70849949789383,142.49932861328125,10865286
2015-03-20 00:00:00+05:30,142.64894700291552,142.64894700291552,139.5283674480536,139.9772186279297,10980106
2015-03-23 00:00:00+05:30,139.5070051233583,140.98180047140795,138.9299121750764,139.9558563232422,11832346
2015-03-24 00:00:00+05:30,139.82758316145214,140.98176879871883,139.3573533619854,139.59246826171875,11128170
2015-03-25 00:00:00+05:30,140.4901863257164,140.4901863257164,139.3573690999594,139.677978515625,7528966
2015-03-26 00:00:00+05:30,139.35737724630502,140.61843627984922,137.04900557614212,137.81846618652344,25124845
2015-03-27 00:00:00+05:30,138.50243814586116,139.03679403894023,134.69790222348163,135.72384643554688,22227555
2015-03-30 00:00:00+05:30,136.64289563384818,140.85354502106367,136.64289563384818,140.01995849609375,17152877
2015-03-31 00:00:00+05:30,140.554292117376,140.554292117376,138.50240419620354,139.29324340820312,12752488
2015-04-01 00:00:00+05:30,139.29325500019016,142.34970843499198,138.5665416706787,142.11459350585938,11257250
2015-04-06 00:00:00+05:30,140.78943102447735,146.0473934485782,140.68256798262672,145.76953125,20059841
2015-04-07 00:00:00+05:30,145.8122622217997,146.62447002190788,144.05961505006977,145.59852600097656,10955870
2015-04-08 00:00:00+05:30,146.1969903985141,148.31299412218743,145.9832541881905,148.01376342773438,12858493
2015-04-09 00:00:00+05:30,148.2916355033345,149.167959104783,147.05195523953503,148.39849853515625,7962836
2015-04-10 00:00:00+05:30,148.33440439510844,148.59088790208654,146.3038845624102,148.18478393554688,5808788
2015-04-13 00:00:00+05:30,148.33442500780254,150.64279721334302,147.4153437386083,150.25807189941406,11311123
2015-04-15 00:00:00+05:30,151.32672992939104,153.29312364203346,150.21529133019936,151.7328338623047,18165922
2015-04-16 00:00:00+05:30,150.83512566284134,152.352668136207,148.18476592982978,149.65956115722656,8168670
2015-04-17 00:00:00+05:30,149.83054566597127,151.00611013647435,148.63361265361237,150.4076385498047,9146535
2015-04-20 00:00:00+05:30,150.51452638410342,150.51452638410342,145.59854196138332,146.15426635742188,11709786
2015-04-21 00:00:00+05:30,146.13289666941023,149.06111895978916,145.7695399512695,146.17564392089844,11309747
2015-04-22 00:00:00+05:30,145.34202439268313,147.47940665606174,144.72218434918165,146.79544067382812,11183242
2015-04-23 00:00:00+05:30,146.7954755894864,148.12066063032367,144.61534556873016,146.23976135253906,9268343
2015-04-24 00:00:00+05:30,146.1969921793424,149.59543352831344,145.83363553687633,148.740478515625,17985818
2015-04-27 00:00:00+05:30,149.14661812129552,150.38629861415626,147.13747691663133,147.4153289794922,9732828
2015-04-28 00:00:00+05:30,147.43668680961207,147.4794340563825,142.60619711964594,144.29473876953125,11098180
2015-04-29 00:00:00+05:30,143.22603912743844,143.63214305749128,139.9131020575039,140.27645874023438,10479677
2015-04-30 00:00:00+05:30,140.12687005012125,140.38335359218047,137.3055206045198,137.797119140625,20809376
2015-05-04 00:00:00+05:30,138.24594287444535,141.45201699433068,136.83527351320984,141.1527862548828,7487026
2015-05-05 00:00:00+05:30,140.4688140337806,140.63981318132554,138.3314313797686,139.46424865722656,13976353
2015-05-06 00:00:00+05:30,139.35736293856945,140.14820217184075,135.16809250024255,136.08717346191406,20990280
2015-05-07 00:00:00+05:30,136.15130484493284,138.37418204717895,134.9116245007165,137.88258361816406,11010190
2015-05-08 00:00:00+05:30,139.16501346025314,140.76805039926677,137.92532302552559,140.2123260498047,12625098
2015-05-11 00:00:00+05:30,141.067286155028,141.38789558647892,138.67342001256137,139.54974365234375,9134733
2015-05-12 00:00:00+05:30,139.9985841031739,140.21232032077975,138.1176850662821,138.60928344726562,14846868
2015-05-13 00:00:00+05:30,139.72072600952066,140.981784971597,137.21998678824136,140.14820861816406,11037270
2015-05-14 00:00:00+05:30,139.7848631289492,139.7848631289492,137.81846939058204,138.80166625976562,8347876
2015-05-15 00:00:00+05:30,138.97265187599368,140.16958495700993,138.86577867764288,139.5283660888672,5659055
2015-05-18 00:00:00+05:30,139.91311775264273,142.73446687535343,139.46426652491644,142.3497314453125,7175678
2015-05-19 00:00:00+05:30,141.81540109635446,143.58942749314198,141.38792852880928,142.15737915039062,8901031
2015-05-20 00:00:00+05:30,142.13597858714408,142.86269194926595,141.28102348364442,141.90086364746094,5360856
2015-05-21 00:00:00+05:30,142.3497226153018,142.52071161316582,139.3573846697365,139.9558563232422,7458421
2015-05-22 00:00:00+05:30,140.63981792418704,142.45659120916895,139.12227537578326,140.7039337158203,12962351
2015-05-25 00:00:00+05:30,137.41236865148767,138.71617499288647,135.25360716554903,135.4246063232422,24332194
2015-05-26 00:00:00+05:30,135.72385058379092,135.72385058379092,133.69333064317303,134.22767639160156,11448185
2015-05-27 00:00:00+05:30,134.65514032893074,136.25817735090678,134.22765769314847,135.809326171875,9485450
