Date,Open,High,Low,Close,Volume
2015-01-01 00:00:00+05:30,362.9653181200514,364.1552123297947,359.63361433277,361.5374450683594,269753
2015-01-02 00:00:00+05:30,361.53744239430057,369.81911765292074,361.53744239430057,364.3931884765625,623981
2015-01-05 00:00:00+05:30,365.53551328012884,370.86624532549456,364.3932031810674,367.3441467285156,551576
2015-01-06 00:00:00+05:30,363.8220969294224,364.96437804033263,351.44719606855983,354.7789001464844,519159
2015-01-07 00:00:00+05:30,354.96922619060723,359.25284524129876,352.2086775013029,356.5874938964844,397373
2015-01-08 00:00:00+05:30,361.7278432681323,361.7278432681323,351.0187952766416,354.96923828125,672501
2015-01-09 00:00:00+05:30,357.9201817600467,358.7768997893356,351.6375344616751,354.96923828125,985975
2015-01-12 00:00:00+05:30,355.3023834690939,360.2999387623631,352.77981375014025,358.6816711425781,344364
2015-01-13 00:00:00+05:30,357.777341187707,365.53544441939124,352.9701518974158,354.3028564453125,715002
2015-01-14 00:00:00+05:30,355.11204095476063,358.8245343866589,351.25679506797843,353.7317810058594,404068
2015-01-15 00:00:00+05:30,355.7308156450047,360.775955915048,351.923153841152,357.82501220703125,648144
2015-01-16 00:00:00+05:30,361.727862343028,375.05467832408686,358.82453191007295,368.5816650390625,1387070
2015-01-19 00:00:00+05:30,370.4854392405642,376.4824938949372,370.4854392405642,375.53057861328125,913385
2015-01-20 00:00:00+05:30,377.910333991472,379.7189670594875,371.6753010582708,374.673828125,603286
2015-01-21 00:00:00+05:30,375.6257681945267,388.90496866931284,371.6753256672638,387.3819274902344,1885665
2015-01-22 00:00:00+05:30,387.42952306006686,389.52374831828905,374.19790633806986,380.52813720703125,785747
2015-01-23 00:00:00+05:30,383.7646721883992,385.9540949499954,375.05465244048423,379.67144775390625,709214
2015-01-27 00:00:00+05:30,379.81426353462035,387.4295871142619,374.340749711753,381.3849182128906,1306898
2015-01-28 00:00:00+05:30,389.71414083607203,416.7485311294842,384.57380372502524,412.4173278808594,6282139
2015-01-29 00:00:00+05:30,407.22939773837766,422.65043888533614,405.1827854321842,420.55621337890625,3488597
2015-01-30 00:00:00+05:30,420.6989896249377,421.5557076076543,408.1336957112598,409.8947448730469,970722
2015-02-02 00:00:00+05:30,409.32357987243205,416.7485076081977,406.80101013208537,412.3697204589844,1106879
2015-02-03 00:00:00+05:30,414.93987083908775,426.8388120139305,409.84711820622516,411.5129699707031,2245302
2015-02-04 00:00:00+05:30,413.6072202370756,422.6028319290356,406.46785510064734,409.3711853027344,1392064
2015-02-05 00:00:00+05:30,411.132248312728,411.132248312728,393.4742295693316,397.7102355957031,1040089
2015-02-06 00:00:00+05:30,405.420719770086,406.4678324083341,389.42855437735886,396.6631164550781,1116247
2015-02-09 00:00:00+05:30,389.4285963206146,401.3275388319377,389.4285963206146,392.4271240234375,813004
2015-02-10 00:00:00+05:30,390.14251837771695,409.89476221272855,390.09490517934887,404.7544250488281,1092699
2015-02-11 00:00:00+05:30,407.7053517055782,412.8933022238991,402.7554090859538,405.7539367675781,1113419
2015-02-12 00:00:00+05:30,408.3716789420324,413.03605827609545,403.13614459662176,405.2779541015625,1131467
2015-02-13 00:00:00+05:30,406.9438327101797,411.2274520018658,403.27895261726223,406.18231201171875,935029
2015-02-16 00:00:00+05:30,411.6082163784051,411.6082163784051,394.99730994820953,397.4246826171875,842771
2015-02-18 00:00:00+05:30,398.9952937763655,411.70336889208164,396.2823293505149,409.0856018066406,1093702
2015-02-19 00:00:00+05:30,413.94037315069954,421.4129140501264,410.08509876365986,411.94134521484375,1517003
2015-02-20 00:00:00+05:30,413.1311989464969,417.8907749712261,402.18417408961966,414.4162902832031,1033950
2015-02-23 00:00:00+05:30,414.3687709732211,414.4163841743437,397.90064581665985,399.5664978027344,1004925
2015-02-24 00:00:00+05:30,400.9943476563555,405.94431917626906,397.90062271894743,402.13665771484375,748836
2015-02-25 00:00:00+05:30,403.992870747613,407.419771834758,398.376575964594,401.9462585449219,788068
2015-02-26 00:00:00+05:30,403.5169167487346,405.5159448219718,396.0919885340267,403.2313537597656,726024
2015-02-27 00:00:00+05:30,404.6591594325082,415.748965760098,401.041864223626,414.4162902832031,826541
2015-03-02 00:00:00+05:30,400.47081794996154,400.5184020996094,388.52426232295954,392.66510009765625,1124323
2015-03-03 00:00:00+05:30,392.7603021101098,401.5179064104126,390.7136897983634,395.901611328125,719506
2015-03-04 00:00:00+05:30,404.27844141868763,404.27844141868763,389.8093171710338,391.6179504394531,655400
2015-03-05 00:00:00+05:30,392.1891254982093,395.66361072718024,381.0517042462822,386.2396545410156,959120
2015-03-09 00:00:00+05:30,384.57381535376953,386.1920831275467,376.19697158988686,380.4805908203125,648441
