Date,Open,High,Low,Close,Volume
2015-01-01 00:00:00+05:30,297.11840156313787,305.9212835360021,294.8128862077759,304.2445373535156,2460188
2015-01-02 00:00:00+05:30,304.9990810442982,307.6818750682678,303.49002359989186,306.04705810546875,2795887
2015-01-05 00:00:00+05:30,307.0531194844863,307.0531194844863,298.12447716408485,299.2562561035156,1605267
2015-01-06 00:00:00+05:30,298.54363036794734,298.54363036794734,292.08816462680477,296.9088134765625,3916948
2015-01-07 00:00:00+05:30,295.0643646516677,300.1365322896589,293.84875565626595,297.62139892578125,4899318
2015-01-08 00:00:00+05:30,298.9209630745549,304.2865234722568,296.0704798379888,302.7774658203125,7096620
2015-01-09 00:00:00+05:30,303.90922385616426,305.9213195117666,296.7411579227165,298.2921447753906,3831782
2015-01-12 00:00:00+05:30,298.2082627743206,298.2082627743206,290.9982687877238,292.54925537109375,2276975
2015-01-13 00:00:00+05:30,293.34581120285117,295.3579071805332,288.6509489764194,290.3276672363281,1604173
2015-01-14 00:00:00+05:30,290.87259419648694,291.920542962873,288.9443287229187,289.908447265625,3415213
2015-01-15 00:00:00+05:30,290.1599183072504,295.60933615511937,287.81247371559823,292.8846130371094,4966049
2015-01-16 00:00:00+05:30,290.91443442602156,295.1062853934069,284.29130876202674,287.4352111816406,9779165
2015-01-19 00:00:00+05:30,288.3155350456697,295.3578410014698,286.63878877329984,293.8068542480469,3385131
2015-01-20 00:00:00+05:30,293.80688506903783,299.29820484746654,291.7947893311207,297.5376281738281,2891041
2015-01-21 00:00:00+05:30,297.62144630537176,310.19700157411233,297.2022668073781,309.358642578125,5052826
2015-01-22 00:00:00+05:30,313.0055446059939,313.5085543087547,302.77743461918953,310.1969909667969,2502844
2015-01-23 00:00:00+05:30,312.67018399447346,325.07804955654353,311.87372597153154,322.01800537109375,6269436
2015-01-27 00:00:00+05:30,320.8442934531118,331.1562331649513,319.92207592272257,330.48553466796875,5268554
2015-01-28 00:00:00+05:30,330.06638638080767,331.7431327816411,311.5384025249478,313.21514892578125,4490563
2015-01-29 00:00:00+05:30,314.2212417038433,318.999934144437,304.37038002978653,315.0596008300781,7542171
2015-01-30 00:00:00+05:30,319.2513158822869,319.2513158822869,306.9692123487925,313.29888916015625,5409140
2015-02-02 00:00:00+05:30,310.19698335730095,313.0055369276009,298.8789956353633,301.2264404296875,4157252
2015-02-03 00:00:00+05:30,301.93908011053423,313.5505177223651,301.89717919050247,311.49652099609375,4242370
2015-02-04 00:00:00+05:30,314.38885145278533,316.31711687545743,306.00514799036023,309.31671142578125,5535031
2015-02-05 00:00:00+05:30,310.1969736134308,311.7898896280098,301.8552001579132,305.7536315917969,8259274
2015-02-06 00:00:00+05:30,305.92130479904534,310.196986570453,300.9749245080262,308.7298583984375,3318996
2015-02-09 00:00:00+05:30,306.00509416859865,306.59196239195654,296.1542642045726,298.5436096191406,3030260
2015-02-10 00:00:00+05:30,297.87297392902553,303.3223927241844,295.94470843936267,298.5856018066406,6847286
2015-02-11 00:00:00+05:30,299.25620895850744,302.3581821005922,291.75282349976317,298.5436096191406,3489433
2015-02-12 00:00:00+05:30,300.97493654924233,301.6875360122427,292.84275215879836,295.6932067871094,4361948
2015-02-13 00:00:00+05:30,296.6153512578603,298.8789656077201,292.842707988345,297.62139892578125,3377769
2015-02-16 00:00:00+05:30,295.9446637242066,306.38239092113633,295.10630483077034,302.945068359375,2355833
2015-02-18 00:00:00+05:30,304.3703459760841,304.78952549230263,293.84881521110987,295.1063537597656,3408770
2015-02-19 00:00:00+05:30,297.5795028262377,300.471857981599,293.5972413885629,299.046630859375,3057263
2015-02-20 00:00:00+05:30,297.62140313124166,300.80720659726546,291.9624239529307,292.8846130371094,4072136
2015-02-23 00:00:00+05:30,291.7528533909066,294.184099963851,289.4054086451206,291.1659851074219,2410807
2015-02-24 00:00:00+05:30,290.15995044545724,293.30382496071866,285.12973986577737,286.7645568847656,7390936
2015-02-25 00:00:00+05:30,290.8306625488753,293.84880607044596,288.94432639641303,292.2558898925781,2882686
2015-02-26 00:00:00+05:30,293.4295519830812,295.60933615511937,290.28567781603635,292.8846130371094,4571845
2015-02-27 00:00:00+05:30,292.5912541382442,300.22042936131595,291.2079276412115,297.7891540527344,3711112
2015-03-02 00:00:00+05:30,298.71130734443943,304.328386106877,289.6569341836763,292.6331481933594,4619840
2015-03-03 00:00:00+05:30,293.4295809855041,293.93261907036793,288.1478514233567,292.8008117675781,2293482
2015-03-04 00:00:00+05:30,295.1062776571014,300.4718365349608,292.84269182036576,294.4775085449219,3694564
2015-03-05 00:00:00+05:30,294.6033194932275,295.02249897455084,288.44130163094337,291.66900634765625,3879220
2015-03-09 00:00:00+05:30,290.70488725380517,290.70488725380517,284.2913503609051,287.9382629394531,3823862
2015-03-10 00:00:00+05:30,286.76457486523685,320.50897962246734,285.6746967842414,308.4783630371094,12896222
2015-03-11 00:00:00+05:30,310.1970013812598,330.31790115399735,303.6996340019321,326.587158203125,14318713
2015-03-12 00:00:00+05:30,326.5032575242219,335.26423848353363,324.49119051672017,333.503662109375,18411651
2015-03-13 00:00:00+05:30,334.46780024938573,337.6117030391802,326.4613758819818,335.55767822265625,12653947
2015-03-16 00:00:00+05:30,335.26425547485815,335.26425547485815,323.7785791610955,325.62298583984375,15605904
2015-03-17 00:00:00+05:30,328.8088406076476,328.9765010499495,317.7423429947701,324.072021484375,13158523
2015-03-18 00:00:00+05:30,323.5270546058727,327.2158962885721,319.8382413113257,320.4670104980469,4777244
2015-03-19 00:00:00+05:30,321.0957422155106,322.73058733125634,318.3710476695162,320.2154541015625,4636137
2015-03-20 00:00:00+05:30,319.4190196597811,325.1199276645559,316.5685372692451,318.79022216796875,7256601
2015-03-23 00:00:00+05:30,321.93421972918196,326.88060059566084,316.90398024688034,321.3054504394531,3546841
2015-03-24 00:00:00+05:30,320.0897287912774,332.41376260993354,319.92203999178884,330.19207763671875,8101985
2015-03-25 00:00:00+05:30,324.4492930773644,333.2102748969872,324.4073637736142,331.15625,11374656
2015-03-26 00:00:00+05:30,326.96443385122006,338.28245150009286,326.96443385122006,335.0547180175781,12656646
2015-03-27 00:00:00+05:30,336.18643781968973,339.12072215548295,311.11916210296516,315.6463623046875,9357286
2015-03-30 00:00:00+05:30,318.5807611201993,329.39574168903584,316.568665110146,326.4614562988281,5166621
2015-03-31 00:00:00+05:30,326.1679659066434,331.74314433505856,322.7725720693035,329.7310485839844,6709861
2015-04-01 00:00:00+05:30,329.73099306786565,339.4141632058599,329.52140334426986,337.2763366699219,6096908
2015-04-06 00:00:00+05:30,337.27639629775774,342.9773059190044,334.048662885071,336.0188293457031,4825167
2015-04-07 00:00:00+05:30,337.0248373010438,343.731794011703,332.1622872984814,339.3303527832031,4691848
2015-04-08 00:00:00+05:30,341.2167140508072,354.50489732475694,341.2167140508072,351.4029235839844,6392808
2015-04-09 00:00:00+05:30,351.4448187361976,352.5346967805112,339.7495518300139,341.3843688964844,5176227
2015-04-10 00:00:00+05:30,341.2167458173865,347.0015143348163,336.60571408247876,345.3666687011719,5103339
2015-04-13 00:00:00+05:30,342.9773035416596,357.98413469488327,342.05508589066807,356.8942565917969,4307880
2015-04-15 00:00:00+05:30,356.30741397817104,356.30741397817104,343.0192576336441,348.0494689941406,3883730
2015-04-16 00:00:00+05:30,348.8877644629163,354.58870180501395,347.4625372244302,350.4387512207031,3429760
2015-04-17 00:00:00+05:30,352.07359061619877,356.0558239230764,338.6177481013822,340.3363952636719,6165372
2015-04-20 00:00:00+05:30,338.5338750114968,341.7196785535656,334.30012285144886,337.2763366699219,3642501
2015-04-21 00:00:00+05:30,333.3779125916949,343.6898805124069,330.31786849500827,333.9228515625,4315761
2015-04-22 00:00:00+05:30,332.8329668408809,336.4379498349369,327.9704171154254,334.8450622558594,4659581
2015-04-23 00:00:00+05:30,336.8571658636671,337.77935499351406,332.8329749358363,335.2223205566406,6374398
2015-04-24 00:00:00+05:30,335.34809748475186,338.03089157594434,331.11434499626176,334.635498046875,8213565
2015-04-27 00:00:00+05:30,334.4677920877319,338.4500537172818,322.0599268279138,327.8027648925781,16825758
2015-04-28 00:00:00+05:30,326.1260680112796,343.31265550435666,321.43117788191347,335.9769287109375,5756976
2015-04-29 00:00:00+05:30,330.31788417418505,337.44402043379705,321.85035088025694,324.7427062988281,12480808
2015-04-30 00:00:00+05:30,324.82658891540314,325.28766934039743,311.70609433439665,319.5029296875,9124401
2015-05-04 00:00:00+05:30,313.21520990811496,330.4017999895005,313.21520990811496,329.395751953125,5025010
2015-05-05 00:00:00+05:30,328.64113311256375,328.64113311256375,320.676609627996,324.4912109375,2710648
2015-05-06 00:00:00+05:30,329.7309847783183,339.5399141815006,323.6108968716174,327.1320495605469,15076384
2015-05-07 00:00:00+05:30,326.8805398103206,335.7672519942821,323.06596708522125,330.0244140625,8782001
2015-05-08 00:00:00+05:30,332.83302795412783,335.34813349058703,330.40175264498066,333.6294860839844,6371723
2015-05-11 00:00:00+05:30,332.8329910008134,337.6536117761562,330.90472565778407,332.16229248046875,4799566
2015-05-12 00:00:00+05:30,332.41386735581443,334.8032134932676,326.0841596524636,328.263916015625,6930590
2015-05-13 00:00:00+05:30,331.99465459714753,335.34811903852085,319.16758000939353,320.71856689453125,6440531
2015-05-14 00:00:00+05:30,320.25740856785126,328.8087997669658,319.3351910852733,323.61090087890625,5484794
2015-05-15 00:00:00+05:30,325.2876209464815,331.1562183382506,324.44926205686517,328.64111328125,4322623
2015-05-18 00:00:00+05:30,330.3178823227681,335.18043235083263,328.64113603927115,333.21026611328125,4866514
2015-05-19 00:00:00+05:30,334.4259439283849,339.53998522425013,331.24011141167813,333.67138671875,6042689
2015-05-20 00:00:00+05:30,333.0426100760584,338.57585916222286,332.7072607863467,335.8092346191406,5645720
2015-05-21 00:00:00+05:30,336.18651951507707,337.6117469260185,329.8987415062802,332.3719177246094,2829064
2015-05-22 00:00:00+05:30,331.57539735079627,334.2581912151136,327.50930564278497,331.0723876953125,3589617
